periodo,tipoEntidad,entidad,clasificacionRiesgo,tipoCartera,cantidadPlastico,cantidadCredito,deuda,tasaPorDeuda,tasaPromedioPonderado,deudaCapital,deudaVencida,deudaVencidaDe31A90Dias,valorDesembolso,valorGarantia,valorProvisionCapitalYRendimiento
2020-01,BANCOS MÚLTIPLES,BANRESERVAS,C,Créditos Hipotecarios,0,331,699879330.1499997,8186222788.733099,11.69662031164516,680820303.5699996,22830366.54999998,21106762.29999999,0.0,579570923.0699999,43100839.64000002
2020-01,BANCOS MÚLTIPLES,BLH,A,Créditos de consumo,0,4572,611889194.6499999,8209181794.711395,13.41612479267107,608028526.66,0.0,0.0,49047796.46000002,0.0,6118892.41
2020-01,BANCOS MÚLTIPLES,BELLBANK,C,Créditos de consumo,0,10,466192.15,8881389.3,19.05091988357162,443097.15,67740.67,67740.67,0.0,0.0,93238.37
2020-01,BANCOS MÚLTIPLES,BHD,C,Créditos comerciales,146,1042,3691450296.500003,41673582597.54609,11.28921677126692,3641779323.6,62462685.71999998,47896041.75999997,119123330.42,2625071972.249999,244459991.7599998
2020-01,BANCOS MÚLTIPLES,BLH,B,Tarjetas de créditos,607,756,37184782.58999999,2230841973.240001,59.9934117630134,34921746.20999999,0.0,0.0,3554512.830000001,0.0,1115543.590000001
2020-01,BANCOS MÚLTIPLES,BANRESERVAS,D1,Tarjetas de créditos,10142,11070,263031625.5699998,15151181691.83998,57.60212924589117,237100608.8600003,227185613.72,0.0,66786.81000000001,0.0,95979692.56999983
2020-01,BANCOS MÚLTIPLES,BHD,B,Créditos Hipotecarios,0,262,642968964.0899999,7700625551.320397,11.97666758646612,628194469.91,8854227.13,8854227.13,0.0,516338709.5700001,8869161.07
2020-01,BANCOS MÚLTIPLES,BDI,C,Tarjetas de créditos,51,72,4466631.039999999,267997862.4,60.00000000000001,3760590.75,4456675.48,0.0,0.0,0.0,752458.66
2020-01,BANCOS MÚLTIPLES,BANRESERVAS,D1,Créditos de consumo,0,10493,883565252.6699998,17117767083.9926,19.37351772522211,846363600.8199998,503449756.0700001,34296486.43000001,427000.0,139354250.7099999,299419350.1700004
2020-01,BANCOS MÚLTIPLES,BLH,D1,Tarjetas de créditos,64,80,3584869.56,214802990.8799999,59.91933242893221,2994062.739999999,3491918.11,0.0,0.0,0.0,1201246.58
2020-01,BANCOS MÚLTIPLES,BELLBANK,C,Créditos Hipotecarios,0,2,1941892.99,36674572.285,18.88599035779,1846379.06,98367.62,98367.62,0.0,1880249.4,31131.2
2020-01,BANCOS MÚLTIPLES,BHD,D1,Créditos comerciales,103,1088,9719227227.679998,73582580051.50053,7.57082619098976,9608615926.990007,478608582.6200001,71611880.90000004,66347387.25,8627092125.88,524058950.9400002
2020-01,BANCOS MÚLTIPLES,BLH,D2,Tarjetas de créditos,32,37,1835839.25,110150355.0,60.00000000000001,1600890.99,1835839.25,0.0,0.0,0.0,960534.5899999999
2020-01,BANCOS MÚLTIPLES,BANRESERVAS,D2,Créditos de consumo,0,4428,441861357.71,8433862537.600799,19.08712402756899,423000057.5700004,315812681.9499996,6279635.960000003,152000.0,63961682.22000002,241079146.61
2020-01,BANCOS MÚLTIPLES,BLH,B,Créditos comerciales,104,130,2281063689.74,23034416678.28649,10.09810325853374,2269421276.14,5310019.229999999,5310019.229999999,6200698.069999999,2131822558.46,25789234.22000001
2020-01,BANCOS MÚLTIPLES,BDI,D1,Créditos comerciales,0,25,693062605.7700002,6659428252.085002,9.608696525599305,689301847.4100001,54000841.80999999,3066538.35,0.0,683235193.5,12475527.2
2020-01,BANCOS MÚLTIPLES,BANRESERVAS,D2,Créditos comerciales,350,1404,10206170235.54,108023968276.0132,10.58418248794748,10047133452.65,323878686.3699999,12240554.25,74660620.39000003,5411632785.900001,784609247.46
2020-01,BANCOS MÚLTIPLES,CARIBE,A,Créditos Hipotecarios,0,262,849826025.0499998,7185415408.829496,8.455160464645385,846458453.2399998,0.0,0.0,22779110.0,833019233.3,8498260.260000002
2020-01,BANCOS MÚLTIPLES,BHD,A,Créditos comerciales,6278,42874,79056006167.23029,850492383122.528,10.75809953418906,78708174231.21013,1777806.25,1777806.25,8087810726.390005,17352378852.76001,799233410.66
2020-01,BANCOS MÚLTIPLES,BLH,D1,Créditos Hipotecarios,0,3,36042471.29,377216310.371,10.46588363311422,35963703.82,11033366.0,0.0,0.0,36042471.29,5112154.73
2020-01,BANCOS MÚLTIPLES,CARIBE,A,Créditos de consumo,0,55880,7103418671.39,135472098600.1525,19.07139433379946,7037954345.650003,0.0,0.0,408160213.0199997,796964472.98,71034191.6800001
2020-01,BANCOS MÚLTIPLES,BANRESERVAS,E,Créditos de consumo,0,4326,624146078.5599996,9922502381.345795,15.89772446257857,599254675.6199995,534252122.5800006,2487044.94,39900.0,204340956.6400001,466315732.7800001
2020-01,BANCOS MÚLTIPLES,BLH,C,Tarjetas de créditos,133,157,7466811.710000001,448008702.6,59.99999999999999,6795068.409999999,3196440.12,0.0,163336.18,0.0,1419663.81
2020-01,BANCOS MÚLTIPLES,BDI,D1,Tarjetas de créditos,271,389,16137942.07,968276524.1999999,59.99999999999999,13681237.42,15977188.78,0.0,159983.29,0.0,5474146.77
2020-01,BANCOS MÚLTIPLES,BANRESERVAS,D2,Tarjetas de créditos,2940,3168,67699357.95000002,3947940345.504001,58.31577233597678,61358117.41999998,62189225.12000003,0.0,9908.14,0.0,49315822.83000002
2020-01,BANCOS MÚLTIPLES,CARIBE,B,Tarjetas de créditos,1202,1381,55240764.05,3313693984.800003,59.98638943155607,49899286.28999997,0.0,0.0,408367.53,0.0,1657223.199999999
2020-01,BANCOS MÚLTIPLES,BHD,B,Créditos de consumo,0,7988,1049786597.439999,18517756968.24871,17.63954408772789,1022529976.17,44501761.18000004,44501761.18000004,14029608.14,225937733.25,40287292.96
2020-01,BANCOS MÚLTIPLES,BLH,E,Créditos Hipotecarios,0,2,9798499.559999999,118825777.035,12.12693599743347,9580849.22,9798499.559999999,0.0,0.0,9660006.77,3894194.48
2020-01,BANCOS MÚLTIPLES,CARIBE,C,Tarjetas de créditos,782,886,34224366.96999999,2053462018.2,60.0,29959681.19,30899727.57999999,0.0,112207.31,0.0,6063041.990000003
2020-01,BANCOS MÚLTIPLES,BANRESERVAS,E,Tarjetas de créditos,2258,2383,29157905.46000002,1648024694.196,56.52068172238318,26781684.54000001,26520932.99,0.0,50243.07000000001,0.0,26899949.95000001
2020-01,BANCOS MÚLTIPLES,BLH,D2,Créditos comerciales,4,14,501942725.1000001,4097061495.599,8.162408360003143,498533375.86,35217972.55,722181.99,76200.26,484108655.0599999,46479841.24
2020-01,BANCOS MÚLTIPLES,BDI,E,Créditos comerciales,0,10,168595679.32,1865278629.32,11.06362059124683,165233408.57,38701364.37,762680.58,0.0,160176061.64,33888568.07000001
2020-01,BANCOS MÚLTIPLES,BANRESERVAS,E,Créditos comerciales,301,1738,7170127590.969998,85211742542.48105,11.88427143887872,6468556228.520005,2136305740.439998,18498407.48999999,61324429.29000001,4504610308.839999,3465283360.149998
2020-01,BANCOS MÚLTIPLES,CARIBE,D2,Tarjetas de créditos,1284,1422,65295530.45999998,3917519671.32,59.99675082998018,53826738.37,65082016.71999998,0.0,0.0,0.0,32297285.54999998
2020-01,BANCOS MÚLTIPLES,BHD,D1,Tarjetas de créditos,6020,6408,208625770.2600001,12327968418.48122,59.09130211055649,173425048.5999996,201877152.5600002,0.0,774623.2099999998,0.0,69601469.34999986
2020-01,BANCOS MÚLTIPLES,CARIBE,A,Créditos comerciales,0,846,1685467892.439998,19888431464.19931,11.79994680017752,1677353529.329999,8312.09,0.0,91175838.41000001,588238821.97,16873272.64
2020-01,BANCOS MÚLTIPLES,LAFISE,A,Créditos comerciales,828,392,1685583980.98,15702176409.064,9.315570500340623,1677412716.26,0.0,0.0,274985641.89,344247414.1199999,16855840.05000001
2020-01,BANCOS MÚLTIPLES,BDI,B,Créditos de consumo,0,89,7058972.91,166194749.0415,23.5437578753224,6888697.73,1418884.16,1399083.89,0.0,82706.95,210110.99
2020-01,BANCOS MÚLTIPLES,CARIBE,C,Créditos comerciales,0,35,693870269.73,8199610924.309498,11.81721033745998,687609941.94,1421426.49,1421426.49,59949165.52,668860071.3000001,13388915.96
2020-01,BANCOS MÚLTIPLES,BELLBANK,A,Créditos comerciales,0,40,68291193.88,980451833.5018001,14.35692917046716,67663415.16999997,0.0,0.0,8635948.23,47785250.59999999,682911.75
2020-01,BANCOS MÚLTIPLES,BDI,A,Créditos Hipotecarios,0,348,1027273026.16,10248370083.977,9.976286559655849,1022535717.88,0.0,0.0,13940000.0,798030340.0500001,9876029.839999998
2020-01,BANCOS MÚLTIPLES,CITIBANK,D1,Créditos comerciales,0,5,247215035.0,2101327797.5,8.5,246100000.0,0.0,0.0,0.0,0.0,98891453.89
2020-01,BANCOS MÚLTIPLES,BHD,E,Tarjetas de créditos,4136,4921,108278170.69,6479184575.219998,59.83832691235504,91733965.11,107629450.28,0.0,49743.84,0.0,91760894.80000001
2020-01,BANCOS MÚLTIPLES,CARIBE,B,Créditos Hipotecarios,0,5,8153058.55,116743037.034,14.31892538463372,7977665.9,135920.05,135920.05,0.0,8153058.55,81530.6
2020-01,BANCOS MÚLTIPLES,POPULAR,A,Tarjetas de créditos,471620,422730,16388367507.92,898748009708.3234,54.8406062576999,16091602507.74999,0.0,0.0,8226914073.029999,0.0,163883714.5000005
2020-01,BANCOS MÚLTIPLES,BDI,C,Créditos comerciales,11,56,898989530.36,9462451959.563997,10.52565312498663,891447067.8299998,17334570.01,16133701.88,229257.63,876784689.75,15012646.14
2020-01,BANCOS MÚLTIPLES,CARIBE,C,Créditos Hipotecarios,0,1,1133001.79,14445772.8225,12.75,1106810.06,24253.65,24253.65,0.0,1133001.79,11330.02
2020-01,BANCOS MÚLTIPLES,BELLBANK,A,Créditos Hipotecarios,0,14,24446651.45,344169277.793,14.07838118430735,24284465.79,0.0,0.0,0.0,21419902.19,244466.45
2020-01,BANCOS MÚLTIPLES,BDI,B,Créditos comerciales,11,85,1328617310.6,14870916540.045,11.19277644616066,1318076426.15,7261027.28,3193492.6,855884.4299999999,1232724105.94,15287668.0
2020-01,BANCOS MÚLTIPLES,LAFISE,D1,Tarjetas de créditos,4,6,691745.12,34566567.18,49.97009184538953,615630.9700000002,691745.12,0.0,0.0,0.0,246252.39
2020-01,BANCOS MÚLTIPLES,CARIBE,A,Tarjetas de créditos,41432,46357,1638891999.410001,98048591675.03996,59.82614578040366,1589055981.270001,0.0,0.0,713697874.1199998,0.0,16388924.94
2020-01,BANCOS MÚLTIPLES,CITIBANK,B,Créditos comerciales,11,299,1944516130.56,19580596093.7795,10.06964960899578,1934879415.2,0.0,0.0,758969157.0,1202227223.34,34306461.43000001
2020-01,BANCOS MÚLTIPLES,PROGRESO,A,Créditos comerciales,1005,3525,11993880475.46999,126077828751.894,10.51184635445965,11949890565.35999,10240142.96,0.0,865376374.1499996,6162562375.580001,120761643.5799998
2020-01,BANCOS MÚLTIPLES,BDI,C,Créditos Hipotecarios,0,4,9877885.469999999,104321655.0135,10.56113227171281,9691014.280000001,212844.28,212844.28,0.0,9801984.99,184517.67
2020-01,BANCOS MÚLTIPLES,CARIBE,D1,Tarjetas de créditos,1567,1767,71893018.71000001,4313581122.600001,60.00000000000001,60395305.63999999,70519478.96000001,0.0,6588.570000000001,0.0,24203093.08
2020-01,BANCOS MÚLTIPLES,BHD,B,Tarjetas de créditos,4409,4637,177867083.7600003,10471811667.6108,58.87436531955867,160313936.5299999,0.0,0.0,4149871.240000003,0.0,5335993.879999995
2020-01,BANCOS MÚLTIPLES,BDI,B,Tarjetas de créditos,120,163,6701765.249999999,402105914.9999999,60.0,5901517.72,0.0,0.0,0.0,0.0,201050.21
2020-01,BANCOS MÚLTIPLES,LAFISE,E,Tarjetas de créditos,7,11,542684.17,27442475.22,50.56804074458261,485905.7499999999,542684.17,0.0,0.0,0.0,485905.77
2020-01,BANCOS MÚLTIPLES,CARIBE,C,Créditos de consumo,0,1088,151726646.08,2854296648.7535,18.81209874795843,145895321.3,11429147.78,11429147.78,7000.0,8387238.07,28850587.11999999
2020-01,BANCOS MÚLTIPLES,LAFISE,B,Créditos comerciales,0,46,435488353.65,3822480599.268,8.777457691417645,433821843.36,1900003.78,1240340.4,47889945.77,246907350.53,8125501.860000001
2020-01,BANCOS MÚLTIPLES,PROGRESO,A,Créditos Hipotecarios,0,1043,2819615721.79,27077156924.16189,9.603137305168758,2810182864.63,0.0,0.0,16972000.0,2238039480.600001,27090002.29999999
2020-01,BANCOS MÚLTIPLES,BDI,D2,Créditos de consumo,0,32,6540027.52,142252889.9765,21.75111489079789,6328923.300000001,6540027.52,0.0,0.0,0.0,3797354.0
2020-01,BANCOS MÚLTIPLES,CARIBE,E,Tarjetas de créditos,389,432,19104974.09,1146298445.4,60.00000000000001,15681448.83000001,19099384.41,0.0,0.0,0.0,15681687.92000001
2020-01,BANCOS MÚLTIPLES,BHD,D2,Créditos de consumo,0,4381,905594882.93,16521726218.3004,18.24405871734314,866946510.8199998,483555340.89,5962330.079999999,21747750.14,51543237.22000001,503398925.2299998
2020-01,BANCOS MÚLTIPLES,BDI,D1,Créditos de consumo,0,69,9631597.18,183046859.2355,19.00482919028181,9294128.46,5073988.539999999,3498.88,1343000.0,0.0,3727996.88
2020-01,BANCOS MÚLTIPLES,POPULAR,C,Tarjetas de créditos,3224,3177,123422550.1199999,5744937919.910004,46.54690665785449,109969400.05,98059745.7599999,0.0,101261.28,0.0,22354754.15999998
2020-01,BANCOS MÚLTIPLES,LAFISE,A,Créditos Hipotecarios,0,22,96926389.13999999,994371948.7425001,10.25904253284659,96640950.75,0.0,0.0,0.0,87831389.64,969263.88
2020-01,BANCOS MÚLTIPLES,LAFISE,D2,Créditos comerciales,0,2,1400732.44,26575429.12,18.97252348921111,1326921.03,1400732.44,0.0,0.0,0.0,796152.62
2020-01,BANCOS MÚLTIPLES,PROGRESO,B,Tarjetas de créditos,3449,4186,153693292.33,9135941497.619995,59.44268197472086,139741285.2399998,0.0,0.0,7075160.73,0.0,4610798.999999998
2020-01,BANCOS MÚLTIPLES,BELLBANK,B,Créditos comerciales,0,11,47437465.88,679550413.6749998,14.32518371436665,47091096.82,377332.28,377332.28,0.0,26934234.32,884439.2299999999
2020-01,BANCOS MÚLTIPLES,CITIBANK,A,Créditos de consumo,0,24,3905449.0,8767576.0,2.244959798476436,3903198.0,0.0,0.0,0.0,0.0,39054.49
2020-01,BANCOS MÚLTIPLES,BHD,D2,Tarjetas de créditos,3366,3679,118707741.1600001,7089570755.706003,59.72290169476256,100975084.84,117403407.2399999,0.0,155365.86,0.0,60606461.76000004
2020-01,BANCOS MÚLTIPLES,BDI,D2,Créditos comerciales,1,17,790770040.3,8209012042.5725,10.38103573000589,781251161.0399998,3369442.87,2922651.06,42849.79,776220988.1800001,31810222.91
2020-01,BANCOS MÚLTIPLES,PROGRESO,A,Créditos de consumo,0,37733,8337197040.540007,134359227865.0202,16.11563541220056,8285255135.230002,0.0,0.0,534877976.08,934992214.3499998,85352536.68000007
2020-01,BANCOS MÚLTIPLES,LAFISE,B,Tarjetas de créditos,7,12,311668.29,16585942.2,53.21664966301191,288154.03,0.0,0.0,1034.62,0.0,9350.06
2020-01,BANCOS MÚLTIPLES,POPULAR,C,Créditos Hipotecarios,0,105,265567736.8600001,3308338309.7193,12.45760629222579,257509115.2,15444211.54,7888573.090000001,0.0,254482270.8200001,9295363.479999999
2020-01,BANCOS MÚLTIPLES,SANTA CRUZ,D1,Tarjetas de créditos,1789,1955,72559773.61000001,3951210726.111598,54.45456248732082,64298206.94000004,69538261.91000001,0.0,64298206.94000004,0.0,25767250.35000001
2020-01,BANCOS MÚLTIPLES,BELLBANK,B,Créditos Hipotecarios,0,2,4857417.22,66033238.975,13.59431071786747,4717962.63,71264.54,71264.54,0.0,4222969.33,61263.11
2020-01,BANCOS MÚLTIPLES,CITIBANK,D2,Créditos comerciales,38,38,2131515.02,42630300.4,20.0,2131515.02,0.0,0.0,2131515.0,0.0,1278909.0
2020-01,BANCOS MÚLTIPLES,BLH,A,Tarjetas de créditos,6642,7452,305690938.39,18279495529.08001,59.79730909052677,301608462.38,52737.93000000001,0.0,112927927.31,0.0,3056910.280000003
2020-01,BANCOS MÚLTIPLES,BDI,E,Créditos de consumo,0,7,97389.65,2408073.55,24.72617521471738,92210.61,97389.65,0.0,0.0,0.0,92210.61
2020-01,BANCOS MÚLTIPLES,PROGRESO,D2,Tarjetas de créditos,120,143,9795370.799999997,576820642.3199999,58.88706554324622,8371239.080000001,9790173.589999998,0.0,0.0,0.0,5022743.450000002
2020-01,BANCOS MÚLTIPLES,LAFISE,D1,Créditos de consumo,0,1,905195.21,16293513.78,18.0,877212.84,24104.13,24104.13,0.0,905195.21,9051.95
2020-01,BANCOS MÚLTIPLES,POPULAR,D2,Tarjetas de créditos,8505,8505,298222548.4499997,16522169339.83001,55.40214657041644,260264411.9899999,293571485.2499998,0.0,106.39,0.0,156296208.19
2020-01,BANCOS MÚLTIPLES,SANTA CRUZ,E,Tarjetas de créditos,482,529,19596945.7,1030993469.241599,52.60990590189774,17492242.57,19399766.51,0.0,17398139.40000001,32341.98,17474098.64
2020-01,BANCOS MÚLTIPLES,BELLBANK,D1,Créditos de consumo,0,17,1316491.23,30863136.335,23.44348039067454,1243766.86,1316491.23,0.0,0.0,313719.87,375155.99
2020-01,BANCOS MÚLTIPLES,CITIBANK,E,Créditos comerciales,3,8,192358983.89,1497774728.6,7.786351842326733,191052538.89,0.0,0.0,52538.0,0.0,192358982.44
2020-01,BANCOS MÚLTIPLES,BLH,D1,Créditos de consumo,0,79,7203373.78,92680683.94,12.86628832135933,7117360.65,2992507.750000001,176133.65,0.0,0.0,2858341.98
2020-01,BANCOS MÚLTIPLES,BELLBANK,B,Créditos de consumo,0,298,8192614.209999998,168492975.975,20.56644822471142,7860710.760000001,865401.2699999999,865401.2699999999,0.0,911931.3600000001,227538.37
2020-01,BANCOS MÚLTIPLES,PROGRESO,E,Tarjetas de créditos,0,1,0.53,31.8,60.0,0.0,0.53,0.0,0.0,0.0,0.0
2020-01,BANCOS MÚLTIPLES,LAFISE,D2,Tarjetas de créditos,1,1,105574.95,5701047.3,54.0,96088.13,105574.95,0.0,0.0,0.0,57652.88
2020-01,BANCOS MÚLTIPLES,POPULAR,E,Tarjetas de créditos,3610,3610,143641323.51,7987724313.870003,55.60881867893617,125400339.54,142236469.43,0.0,0.0,0.0,125431159.66
2020-01,BANCOS MÚLTIPLES,SCOTIABANK,A,Créditos de consumo,0,56511,15379796335.61001,240893411500.0508,15.66297799030615,15252374461.81001,0.0,0.0,771558863.03,3567548351.25,163717565.5799999
2020-01,BANCOS MÚLTIPLES,BELLBANK,D2,Créditos comerciales,0,2,314250.0,5970750.0,19.0,300000.0,314250.0,0.0,0.0,0.0,180000.0
2020-01,BANCOS MÚLTIPLES,LAFISE,A,Créditos de consumo,0,275,210253873.51,2444544350.765,11.62663169983755,209175109.69,0.0,0.0,5640000.0,60471955.73000001,2102538.74
2020-01,BANCOS MÚLTIPLES,BLH,E,Créditos de consumo,0,8,3427840.34,70775475.2345,20.6472496424673,3390567.88,3427840.34,0.0,0.0,207216.29,3224794.85
2020-01,BANCOS MÚLTIPLES,BELLBANK,C,Créditos comerciales,0,12,42490478.62,688941358.74,16.21401737790075,41706275.35999999,448609.02,448609.02,0.0,37095126.41,3656088.78
2020-01,BANCOS MÚLTIPLES,SANTA CRUZ,A,Créditos comerciales,1692,5553,10409891040.29,117859604897.8301,11.32188650598468,10367303204.55,4836880.13,0.0,1178108154.93,3019197136.129999,108610776.3699999
2020-01,BANCOS MÚLTIPLES,LAFISE,E,Créditos de consumo,0,3,1008462.23,20035277.48,19.86715702778477,967435.9199999999,637829.75,0.0,0.0,0.0,969342.54
2020-01,BANCOS MÚLTIPLES,PROGRESO,C,Créditos comerciales,29,152,1805733284.29,14128808529.9065,7.824416071203915,1788362132.809999,251022498.57,250986717.88,11415663.3,1613443925.650001,57136663.53000002
2020-01,BANCOS MÚLTIPLES,SCOTIABANK,D1,Tarjetas de créditos,3683,2910,224542087.4599999,11960253283.68001,53.26508459493418,180468878.57,214817223.18,0.0,299919.1500000001,0.0,73021269.38999999
2020-01,BANCOS MÚLTIPLES,BELLBANK,E,Créditos de consumo,0,22,1171809.35,24249544.6075,20.69410404303396,1114303.06,1171809.35,0.0,0.0,0.0,1114303.06
2020-01,BANCOS MÚLTIPLES,LAFISE,A,Tarjetas de créditos,245,322,22723215.58,1083605297.94,47.68714595542291,22373452.17,0.0,0.0,11663758.17,0.0,227232.15
2020-01,BANCOS MÚLTIPLES,CARIBE,B,Créditos de consumo,0,2850,479002410.5099998,9226559911.123997,19.26203231691541,464524340.4299997,19928632.28,19928632.28,0.0,34100258.61,14483237.83000001
2020-01,BANCOS MÚLTIPLES,BELLBANK,D2,Créditos de consumo,0,18,1502260.25,25995545.785,17.30428917692524,1440070.16,1095090.84,0.0,0.0,0.0,872831.42
2020-01,BANCOS MÚLTIPLES,SANTA CRUZ,C,Tarjetas de créditos,947,1048,36786028.96000001,2067051356.1012,56.19120667655776,32283314.09000001,30539772.57999999,0.0,32281847.44000001,122214.01,6537545.970000003
2020-01,BANCOS MÚLTIPLES,POPULAR,A,Créditos de consumo,0,265892,48978135352.33994,822224532286.0273,16.78758340576037,48618276739.87,0.0,0.0,1881074754.48,4006285989.84,489781381.0800003
2020-01,BANCOS MÚLTIPLES,PROGRESO,D1,Créditos Hipotecarios,0,3,24074539.58,288804576.5455,11.99626583037232,23714009.54,10513252.04,0.0,0.0,20546519.29,3607524.12
2020-01,BANCOS MÚLTIPLES,VIMENCA,A,Créditos comerciales,56,307,843060844.8199997,11405906082.603,13.52916121378908,838454661.2500001,0.0,0.0,31090526.84,357333899.6,8430608.51
2020-01,BANCOS MÚLTIPLES,BHD,A,Créditos de consumo,0,348197,42488149842.79,753796067323.2454,17.7413248190933,42168518765.95,0.0,0.0,2636418817.49,5965016380.589991,433250052.1899997
2020-01,BANCOS MÚLTIPLES,LAFISE,D1,Créditos Hipotecarios,0,1,1879686.25,28195293.75,15.0,1840157.42,0.0,0.0,0.0,1879686.25,18796.86
2020-01,BANCOS MÚLTIPLES,CARIBE,D2,Créditos de consumo,0,859,168850194.8,3079385607.945002,18.23738261950174,162124975.0599999,123943751.34,379340.02,841100.0,1293763.26,97528883.27
2020-01,BANCOS MÚLTIPLES,BHD,A,Créditos Hipotecarios,0,8811,20472943402.82,220149694435.5638,10.75320192626722,20325133915.50001,2210167.23,93788.03,475158198.35,17350507816.88,196387029.7800001
2020-01,BANCOS MÚLTIPLES,SCOTIABANK,A,Créditos comerciales,0,16300,11894204191.41,134403385388.7352,11.29990567051148,11826424907.22,1956028.42,0.0,851447579.89,1924676569.42,126911202.7499999
2020-01,BANCOS MÚLTIPLES,POPULAR,D1,Créditos comerciales,296,2797,13979215106.25999,84475899493.71828,6.042964419074528,13913950495.93,257454656.7400002,12274473.06,147277075.48,13658582481.46,262882714.07
2020-01,BANCOS MÚLTIPLES,PROGRESO,E,Créditos Hipotecarios,0,7,42704218.91,467547326.553,10.9485043512531,41731196.93,42704218.91,0.0,0.0,35867260.16,19138111.83
2020-01,BANCOS MÚLTIPLES,VIMENCA,A,Créditos Hipotecarios,0,307,905273487.32,9133535349.913498,10.08925532211564,901006548.7799997,58.33,58.33,44740000.0,742025982.1,8810529.350000001
2020-01,BANCOS MÚLTIPLES,BHD,A,Tarjetas de créditos,265704,280661,7916322506.459999,450625697154.5551,56.9236153260341,7803833492.340001,0.0,0.0,4035058915.609996,0.0,79163847.85999995
2020-01,BANCOS MÚLTIPLES,POPULAR,A,Créditos comerciales,19058,70873,102904810693.7008,1041512391022.274,10.12112440615013,102436685404.2398,62029847.45999996,0.0,11079165694.09999,24998876271.75002,1029865358.089998
2020-01,BANCOS MÚLTIPLES,LAFISE,C,Tarjetas de créditos,1,2,45670.46000000001,2420416.8,52.99742546932961,43034.36,7631.34,0.0,0.0,0.0,8939.07
2020-01,BANCOS MÚLTIPLES,BLH,B,Créditos Hipotecarios,0,21,109807496.61,1307899647.541,11.91084113488379,107718964.29,926107.4,926107.4,0.0,109763468.49,1098955.51
2020-01,BANCOS MÚLTIPLES,SCOTIABANK,C,Créditos de consumo,0,931,221829116.64,3645572537.9155,16.43414801958479,213628026.5799999,14621468.47999999,13458138.42999999,0.0,70157971.25,37321555.38
2020-01,BANCOS MÚLTIPLES,POPULAR,E,Créditos comerciales,96,422,1489599326.96,17223435469.26349,11.56246190337194,1468647427.780001,276171383.6600001,2663127.49,10651729.21,1277188357.33,559347936.17
2020-01,BANCOS MÚLTIPLES,PROMERICA,A,Créditos de consumo,0,26064,1890211688.400001,33791828385.4743,17.87727194411644,1879425404.249999,0.0,0.0,105318464.21,203116431.3,18989118.0
2020-01,BANCOS MÚLTIPLES,VIMENCA,B,Tarjetas de créditos,383,426,10889992.11,642834862.3400002,59.02987402072602,9628270.27,0.0,0.0,0.0,0.0,326699.79
2020-01,BANCOS MÚLTIPLES,BLH,B,Créditos de consumo,0,453,24612475.58,510515692.105,20.7421512901304,24208646.47999999,5328482.86,5328482.86,448207.6999999999,1898179.8,700410.6600000001
