periodo,tipoEntidad,entidad,genero,cantidadCredito,deuda,tasaPorDeuda,tasaPromedioPonderado,deudaCapital,deudaVencida,deudaVencidaDe31A90Dias,valorDesembolso,valorGarantia,valorProvisionCapitalYRendimiento
2020-02,BANCOS MÚLTIPLES,SCOTIABANK,Género masculino,110800,22886535457.52,458265700519.1102,,22559068613.94997,654037285.069999,39116033.61000003,1302944922.069999,9814216640.589983,511775185.7099997
2020-02,BANCOS MÚLTIPLES,BLH,No aplica,824,4786211582.160003,50004446133.57504,,4754410132.380002,159344434.9,117411174.02,62012460.48999999,4008806543.650002,110512668.29
2020-02,BANCOS MÚLTIPLES,BANRESERVAS,Género masculino,665918,85382400892.0103,1477912681936.9,,84250915849.11023,2740496363.660004,325610316.3400003,6616977859.130005,28344674360.63001,2938203809.72999
2020-02,BANCOS MÚLTIPLES,SANTA CRUZ,Género masculino,89192,10620725965.57999,216195040674.9898,,10495908256.76,324430440.6999995,7877517.880000002,1503176810.799999,2975501307.57,327218296.1599997
2020-02,BANCOS MÚLTIPLES,LAFISE,Género femenino,261,173235252.35,2228083375.531,,171850000.86,1481169.21,91688.20999999999,52489795.77,60883275.27,2614452.93
2020-02,BANCOS MÚLTIPLES,BELLBANK,No aplica,50,167114956.1499999,2353064701.147299,,165145403.54,8503251.82,378390.28,36408606.04,124176235.2,5409211.939999999
2020-02,BANCOS MÚLTIPLES,VIMENCA,Género femenino,10869,1243010447.79,21782283673.08361,,1225499601.16,37781551.23999999,2720511.099999999,43208257.86000001,502021683.6100001,35650031.91
2020-02,BANCOS MÚLTIPLES,POPULAR,Género masculino,489423,88407382983.89027,1692463189901.206,,87428041045.12006,2368508122.929998,93310258.44000004,7319345999.109996,19098729951.31002,2231349288.839993
2020-02,BANCOS MÚLTIPLES,PROMERICA,No aplica,953,4450140945.529998,46861255754.6778,,4429174470.639998,47420504.81,6722022.33,386128025.27,2504135064.68,98431780.0
2020-02,BANCOS MÚLTIPLES,LAFISE,Género masculino,485,448556328.1999999,5891627103.597001,,445655346.01,4451536.100000001,2810069.13,72048675.67,126032665.41,6075163.11
2020-02,BANCOS MÚLTIPLES,ACTIVO,Género femenino,3191,339945347.1600003,8011350088.631501,,330363601.8300003,25947812.67,2359173.04,11739548.73,119292870.08,17823628.38
2020-02,BANCOS MÚLTIPLES,ADEMI,Género femenino,81277,4640312291.220009,137158591281.1956,,4512387217.75001,142878980.7400002,20399785.10999997,377696524.8699995,177817375.3500001,134993994.7499999
2020-02,BANCOS MÚLTIPLES,CARIBE,No aplica,357,2586884849.17,27788714586.08191,,2568888446.379999,50997670.65000001,1205178.69,62578991.45999999,1791916169.750001,56463905.13000002
2020-02,BANCOS MÚLTIPLES,PROMERICA,Género masculino,42894,3646169139.41,100829970628.9729,,3580333725.999999,204079395.17,2871509.340000001,687390255.83,643566459.1300002,163271524.0
2020-02,BANCOS MÚLTIPLES,BDI,No aplica,725,6704279481.339998,80550344825.77295,,6652617902.349992,96429560.22000001,12064246.82,355474247.4299999,4296759276.3,118509138.33
2020-02,BANCOS MÚLTIPLES,BLH,Género femenino,6656,994197680.0899998,18839576484.76679,,983156151.3300009,69122814.97000001,57515849.36000001,62252446.11999998,332344694.7699999,27851702.68000001
2020-02,BANCOS MÚLTIPLES,POPULAR,Género femenino,354263,45651563671.22998,912445558001.7723,,45152302126.3699,937535399.5800021,35747818.51000002,3797568016.519996,10322060168.44,889770945.9299989
2020-02,BANCOS MÚLTIPLES,CITIBANK,No aplica,577,3539724428.95,31735469149.61,,3523514264.49,7890975.0,7890975.0,961107169.0,1729892526.69,360651681.86
2020-02,BANCOS MÚLTIPLES,BHD,Género femenino,342537,35641571745.58005,702211420940.122,,35251584278.12996,792705205.049999,57893531.48000003,3356283425.810002,11425820177.49999,1029938496.320002
2020-02,BANCOS MÚLTIPLES,CARIBE,Género femenino,46572,4120427543.650002,98849761781.10782,,4051315649.820003,172006868.8699999,11761083.01,365746440.9499997,654398845.2599998,141554664.5
2020-02,BANCOS MÚLTIPLES,POPULAR,No aplica,38479,191095384132.2597,1570948294183.872,,190077204580.3194,744803109.4199995,68165043.53000003,7158692466.630003,95007710132.2302,3425114675.160007
2020-02,BANCOS MÚLTIPLES,CARIBE,Género masculino,69719,7698370082.020008,187336326419.5495,,7556940646.970011,439853090.36,32416755.62000001,729545386.05,1439101986.710001,349376335.7300004
2020-02,BANCOS MÚLTIPLES,BANESCO,Género femenino,28218,2184984189.539998,54586951032.38586,,2141243567.1,112801661.68,2882033.53,153105886.6299999,698135077.1899998,86136343.58000003
2020-02,BANCOS MÚLTIPLES,SANTA CRUZ,Género femenino,60986,4786781580.260003,105265289294.5744,,4730469849.560004,105346387.6899999,3026022.059999999,735238136.1700003,1364438184.350001,127253944.8299998
2020-02,BANCOS MÚLTIPLES,VIMENCA,Género masculino,14644,1844423374.200001,33409575330.34358,,1813811892.520001,97911912.83000004,9738306.490000002,65069984.49000001,800043379.8100001,71086966.61999996
2020-02,BANCOS MÚLTIPLES,BELLBANK,Género masculino,2591,248909289.6200001,3845810813.591502,,245608491.83,3909172.54,1246043.43,19626782.97,43182983.7,5661646.720000001
2020-02,BANCOS MÚLTIPLES,BANCAMERICA,Género masculino,6929,851219397.2299994,23747772856.54549,,823160323.3900005,143125679.1100001,2507286.58,49791360.41999998,210027540.15,87131953.72999993
2020-03,BANCOS MÚLTIPLES,BDI,No aplica,726,6833058466.449999,81787201158.97949,,6770965545.04,150720495.0700001,14968796.57999999,83916913.72,4419188912.53,118532670.42
2020-03,BANCOS MÚLTIPLES,CARIBE,No aplica,360,2573757121.61,27482846796.68841,,2552803621.460001,54416946.76000001,1159363.75,101565541.42,1732076576.879999,56409183.33000001
2020-03,BANCOS MÚLTIPLES,SANTA CRUZ,Género femenino,61571,4819409372.889999,100769943774.6402,,4757640578.699995,114390326.74,3441782.310000001,721851803.4500005,1418118721.930001,127527139.2699999
2020-03,BANCOS MÚLTIPLES,CITIBANK,Género femenino,15,2143259.0,6479988.0,,2141469.0,0.0,0.0,0.0,0.0,21432.59
2020-03,BANCOS MÚLTIPLES,PROMERICA,Género femenino,32950,1489086382.21,52291513330.42705,,1454740628.4,74878851.30999996,1446771.88,252249860.0299999,109021913.54,65414513.84999999
2020-03,BANCOS MÚLTIPLES,SANTA CRUZ,No aplica,4834,16278570543.38,162672259098.2256,,16200037045.81998,121467609.59,12921373.48,1489456318.440002,8176718350.26,312158033.0099999
2020-03,BANCOS MÚLTIPLES,BELLBANK,Género femenino,1431,127125883.56,2027964321.288501,,125248343.21,4736499.989999999,580735.21,2812884.87,24823604.21,3749720.15
2020-03,BANCOS MÚLTIPLES,BANRESERVAS,Género femenino,612762,62694409649.29991,904402822439.4658,,62038380467.24036,1316606652.110006,192054338.6899999,3950485877.339989,25551586029.23999,1458467379.430001
2020-03,BANCOS MÚLTIPLES,ACTIVO,No aplica,225,200964938.0600001,3371408247.095999,,198223296.63,23659178.92000001,8111985.959999999,7059402.329999998,62998785.86,10532430.96000001
2020-03,BANCOS MÚLTIPLES,PROMERICA,No aplica,814,4686563636.32,48925600617.19016,,4661307041.710001,44373446.17,2049336.64,606265697.9999999,2534940195.670001,101448443.0
2020-03,BANCOS MÚLTIPLES,BELLBANK,No aplica,52,182373729.97,2601560051.631,,179603611.0,3886117.99,534322.9400000001,16383230.0,131291797.15,5580938.18
2020-03,BANCOS MÚLTIPLES,POPULAR,Género masculino,482787,88487314692.50018,1686157073625.738,,87315779307.12979,2535837429.429992,111860085.61,6174436829.739995,20608925433.44999,2295141315.199996
2020-03,BANCOS MÚLTIPLES,ADEMI,Género masculino,86545,6795317619.44003,184637027731.3046,,6551565666.960012,346199337.9200006,56029972.56000002,360139350.660001,528368917.6299997,245230461.1699998
2020-03,BANCOS MÚLTIPLES,ACTIVO,Género femenino,2992,330740413.2499997,7572987101.723,,323395189.8399997,19497252.56,2683144.45,15186524.6,119384072.11,11622353.42
2020-03,BANCOS MÚLTIPLES,CARIBE,Género masculino,70611,7715889821.240007,187354005082.906,,7553298846.299996,484247774.1099998,38571653.46999998,621228763.0799997,1458964333.18,383388012.0400004
2020-03,BANCOS MÚLTIPLES,BLH,Género masculino,7540,3330534402.719998,42656266361.97968,,3302419880.039994,96511575.98999994,11011453.33,130018055.85,1627424175.85,60177961.05999999
2020-03,BANCOS MÚLTIPLES,CITIBANK,No aplica,419,3615178925.96,32922061561.6388,,3600730829.86,495833.65,495833.65,318810074.86,1736744776.06,362063852.97
2020-03,BANCOS MÚLTIPLES,BANRESERVAS,No aplica,28045,171332431023.1602,1565054513853.256,,168564390106.7499,2031241408.390001,238201318.4999999,7340415802.030003,53238755441.78007,5329967978.540008
2020-03,BANCOS MÚLTIPLES,PROGRESO,No aplica,3060,18268385406.13998,179208120080.8969,,18176269252.33,1566294686.21,1108538586.4,673206443.7700005,11216702268.08,469347154.0200011
2020-03,BANCOS MÚLTIPLES,BANESCO,Género masculino,46284,4564632032.389997,113521462631.5936,,4457101748.740009,361232088.6900002,8796916.149999999,408678959.7900002,1477845814.439999,215363193.5099999
2020-03,BANCOS MÚLTIPLES,VIMENCA,Género femenino,10697,1262471296.21,21928495351.06719,,1244431242.49,42914078.84999999,2951654.26,62694930.21000003,504949941.18,37331252.60999998
2020-03,BANCOS MÚLTIPLES,PROGRESO,Género masculino,88526,11045365247.32001,271650004614.8903,,10876759073.07999,524403943.8200004,55360130.87,1314659734.29,2751266798.410002,332519687.7699998
2020-03,BANCOS MÚLTIPLES,BANCAMERICA,Género masculino,6912,837922868.3999993,23582420632.74808,,806681810.5099999,173214815.4400001,5883688.880000001,43784296.00000001,197493186.99,100599254.6
2020-03,BANCOS MÚLTIPLES,BANRESERVAS,Género masculino,671874,85266859656.26033,1223934713799.561,,84044924630.24997,2953445243.770005,378077898.1700006,5672738592.229996,28519139738.61998,2989723979.029989
2020-03,BANCOS MÚLTIPLES,BDI,Género femenino,6622,1104578400.03,21396928459.46399,,1090330377.78,35064130.40999999,1708874.85,93710147.56000002,489129605.6599998,15642983.69000001
2020-03,BANCOS MÚLTIPLES,PROMERICA,Género masculino,42577,3764992839.239999,99773971259.11003,,3693413248.93,192902755.4399999,3717289.409999999,751036919.79,639356445.14,162525630.15
2020-03,BANCOS MÚLTIPLES,ADEMI,No aplica,244,1736944682.14,21823548517.60551,,1704333651.839999,48350629.88,3933396.72,8131696.15,643123808.4899998,36487844.41999998
2020-03,BANCOS MÚLTIPLES,BANCAMERICA,No aplica,427,1040444684.229999,15603269395.37149,,1015803789.48,118036478.99,5842749.69,22048485.01,449466081.9899999,35578149.65000001
2020-03,BANCOS MÚLTIPLES,BHD,No aplica,22989,91851149193.40996,840222943621.586,,91275117172.59987,1091156333.400001,150413952.8900001,4103954138.419997,37215102053.33,2125629504.219999
2020-03,BANCOS MÚLTIPLES,BANCAMERICA,Género femenino,4875,310879806.6000001,9267033906.811302,,300435844.1099999,40116951.93000002,1455310.2,21370298.14,66840673.75000001,26814944.62999999
2020-03,BANCOS MÚLTIPLES,POPULAR,No aplica,37288,196999231039.4801,1619524890056.281,,195949488888.27,813683657.9700003,114680421.04,11431463906.57,97692261529.69002,3464754836.170009
2020-03,BANCOS MÚLTIPLES,SCOTIABANK,Género femenino,86949,15448102569.56,316173052147.8746,,15228935540.13999,354297980.0800002,32529016.32,304372932.3800001,6456588300.219999,299254610.7199999
2020-03,BANCOS MÚLTIPLES,CARIBE,Género femenino,47194,4140374299.319998,99241806354.80751,,4061520720.94,196826334.93,15141514.23999999,323930354.16,680955407.2800001,156035313.2
2020-03,BANCOS MÚLTIPLES,CITIBANK,Género masculino,5,724672.0,1254700.0,,724603.0,0.0,0.0,0.0,0.0,7246.72
2020-03,BANCOS MÚLTIPLES,BANESCO,No aplica,1319,8415083911.389998,77625849417.12662,,8368205828.420005,103997212.81,12319507.3,632857616.3899999,5437655811.31,156185541.85
2020-03,BANCOS MÚLTIPLES,POPULAR,Género femenino,348936,45594880751.87038,905500107947.2892,,45002742141.79016,989888992.2500014,44730044.40999997,3258468506.009996,11621521975.52999,916991121.2299942
2020-03,BANCOS MÚLTIPLES,SCOTIABANK,No aplica,1062,18020891169.79,129167971114.9931,,17929081491.45,241935230.87,207068902.85,2501424425.25,5793067745.990002,282076955.5899999
2020-03,BANCOS MÚLTIPLES,BELLBANK,Género masculino,2541,245293097.6,3779749671.258499,,241685885.35,3798443.04,1076100.57,6890280.080000001,43071426.58,5564989.240000001
2020-03,BANCOS MÚLTIPLES,PROGRESO,Género femenino,66529,6062138090.609996,154567108698.1399,,5971112866.53999,228528915.67,18016932.79999999,720315746.8999996,1445446258.869999,159704356.7399999
2020-03,BANCOS MÚLTIPLES,BHD,Género masculino,370681,64181314012.65999,1182530173373.278,,63392956013.89018,2419629081.760005,159223167.2400003,4237680021.669999,17349252920.75003,2507341811.069998
2020-03,BANCOS MÚLTIPLES,SANTA CRUZ,Género masculino,90525,10610335070.63998,209567559447.3313,,10472141338.26002,376398166.5499995,9178917.600000001,1441635432.99,2986277504.339999,337918296.1999996
2020-03,BANCOS MÚLTIPLES,ACTIVO,Género masculino,4029,582058039.4799999,14125465755.91461,,565010676.9699998,52428604.56999999,6161121.479999996,32852791.75999998,152500492.5,29610193.62999998
2020-03,BANCOS MÚLTIPLES,LAFISE,Género masculino,475,432269913.6199999,5680412997.014,,429280912.4399999,5600858.13,3554208.89,17819324.04,121714699.95,5989287.07
2020-03,BANCOS MÚLTIPLES,SCOTIABANK,Género masculino,110246,22754744965.26003,455256632422.235,,22410295186.52001,697015382.8300005,54473260.25000004,515462400.6800002,9919869085.810015,505796939.1199996
2020-03,BANCOS MÚLTIPLES,LAFISE,Género femenino,247,172804057.83,2228913842.415,,170996652.7100001,1478716.91,98590.22,3241499.49,62631683.37,2619747.5
2020-03,BANCOS MÚLTIPLES,BHD,Género femenino,343359,35768148107.01006,703224419136.8303,,35351722956.02997,942592219.4299991,77343863.19000003,2791750296.259995,11363544651.21002,1070241927.030001
2020-03,BANCOS MÚLTIPLES,BLH,Género femenino,6529,992853084.8399986,18419530839.63448,,979703895.0699991,78668765.48999998,56392492.18000001,61201193.40000001,335109344.32,28787034.25000001
2020-03,BANCOS MÚLTIPLES,LAFISE,No aplica,394,2297871415.180001,20235883565.425,,2286634825.780001,8429655.82,479929.68,244667085.5099999,948379559.15,30606188.98999999
2020-03,BANCOS MÚLTIPLES,BLH,No aplica,797,4932046136.470003,51417160028.21748,,4892282444.830006,187080043.56,135257623.83,82806814.71,4143804470.21,111109329.19
2020-03,BANCOS MÚLTIPLES,ADEMI,Género femenino,80394,4582246251.729999,135608088182.2894,,4437262627.190008,171093297.1500001,34064471.74999996,274364708.8400005,170942628.7999998,134762329.0800003
2020-03,BANCOS MÚLTIPLES,BANESCO,Género femenino,28087,2186824801.059999,54296652811.83447,,2141043272.72,129496068.0,3349240.289999999,169422252.9,707923584.6899996,89413531.63999991
2020-03,BANCOS MÚLTIPLES,BDI,Género masculino,7677,2652653524.589999,44776606015.592,,2617797806.47,75116620.45,17153943.58,200386894.54,1123206062.1,61369466.98999999
2020-03,BANCOS MÚLTIPLES,VIMENCA,Género masculino,14347,1854577419.91,33387920628.29991,,1823571377.3,104859722.8299999,4768836.299999999,54874957.07999998,824432780.55,74126999.61999995
2020-03,BANCOS MÚLTIPLES,VIMENCA,No aplica,321,2210478377.95,24275251339.15299,,2193855771.46,69365869.28,8853231.43,48303293.94000001,1673033894.36,36893038.15000001
2020-04,BANCOS MÚLTIPLES,BELLBANK,No aplica,51,179820946.81,2597762955.1763,,176313386.63,7932272.170000002,4580477.12,3019990.0,130832319.84,6198491.349999999
2020-04,BANCOS MÚLTIPLES,PROMERICA,No aplica,892,4850373961.149998,50233381323.82111,,4821110713.120001,38383128.76,3298214.240000001,713245460.9900001,2644006354.66,98437935.0
2020-04,BANCOS MÚLTIPLES,SANTA CRUZ,Género femenino,59051,4848952963.989991,95873077607.58408,,4798051693.419996,133037687.08,3226822.01,548902936.0799998,1440423483.13,125191090.0899997
2020-04,BANCOS MÚLTIPLES,PROGRESO,Género masculino,84631,10760081182.31998,256498598491.0507,,10522322167.25998,581045987.4399997,75016256.91000009,748845655.4600003,2691054035.579998,352332749.3099997
2020-04,BANCOS MÚLTIPLES,ADEMI,No aplica,242,1761267002.81,22139158821.259,,1724366038.789999,51699416.21,6779588.130000001,7826414.15,580614868.0100001,36491294.01
2020-04,BANCOS MÚLTIPLES,POPULAR,Género masculino,475134,89389501275.9106,1609504666822.035,,87429193468.06067,3016020913.420013,134077718.5300001,4182907684.060019,20858075858.31997,2453903813.449995
2020-04,BANCOS MÚLTIPLES,BANESCO,Género femenino,27713,2177903528.840001,48634742452.686,,2129773563.409999,129052151.43,3600049.99,53406692.67,711108142.0500003,92680468.48000012
2020-04,BANCOS MÚLTIPLES,CARIBE,No aplica,369,2832164433.85,30093547083.71592,,2802758667.91,68811160.23000002,15086144.12,248121046.97,1904499667.31,60610509.27
2020-04,BANCOS MÚLTIPLES,PROMERICA,Género masculino,41061,3708004221.919998,88430295296.17934,,3657259313.349998,192234129.19,5002359.26,325995500.9200001,646851426.31,174697241.0
2020-04,BANCOS MÚLTIPLES,SCOTIABANK,No aplica,1132,18789671802.64,134487840067.0317,,18678582556.18,696556806.6899998,647402604.78,973858380.18,5576643693.420002,279881321.1299999
2020-04,BANCOS MÚLTIPLES,BANRESERVAS,No aplica,25661,181266472874.2299,1636078898949.439,,177717477041.6497,1915468298.999998,83221815.59,15378276657.36001,55533880585.84007,5304912898.690015
2020-04,BANCOS MÚLTIPLES,SANTA CRUZ,No aplica,4412,16981157554.32001,166007316060.5817,,16896385336.39,161258502.5499999,19739412.01000001,1742902701.87,8059806159.740005,282067112.0500001
2020-04,BANCOS MÚLTIPLES,BANESCO,Género masculino,45993,4568853374.699998,101546372314.657,,4458226260.059999,359734504.82,8602676.469999997,157893164.0400001,1529077801.95,218740947.0499998
2020-04,BANCOS MÚLTIPLES,ACTIVO,No aplica,206,204869003.8,3279100084.7265,,201371973.72,26666631.02,8600185.879999999,26152037.46,65245340.49,10283188.47
2020-04,BANCOS MÚLTIPLES,BLH,Género masculino,7153,3317220968.400002,41491257345.61634,,3283682069.269998,120243571.3499999,16453269.86,43413141.47000001,2281882396.719999,67704390.61000004
2020-04,BANCOS MÚLTIPLES,BLH,Género femenino,6149,971686591.7900004,17409759764.24892,,957448522.7499995,57158904.95999998,10236639.65,24381613.2,595032420.73,32438131.08999999
2020-04,BANCOS MÚLTIPLES,SCOTIABANK,Género masculino,106474,22573262275.10998,413418869267.1288,,22061764049.69003,528148460.0199997,28540723.87999998,514862584.6300004,9853420548.609999,469708045.7199998
2020-04,BANCOS MÚLTIPLES,BDI,No aplica,721,6906748001.09,80671191354.6275,,6809973029.779996,229207245.43,101842073.74,128167399.05,4759353343.809999,126801321.6100001
2020-04,BANCOS MÚLTIPLES,BELLBANK,Género masculino,2509,249898715.62,3776567598.552001,,245898586.1699999,4806050.369999999,1322895.57,10267168.97,52567138.02999999,6217628.659999996
2020-04,BANCOS MÚLTIPLES,BLH,No aplica,763,5068788265.780002,51833638444.02731,,5022245217.409995,48411690.23999999,10849803.15,186519883.32,4075787794.37,98730057.73000008
2020-04,BANCOS MÚLTIPLES,BANRESERVAS,Género femenino,583830,62849720131.69016,918949566930.8572,,61741874001.86993,1198008812.090002,124301173.15,2214326353.290009,25497627391.01999,1468914324.310001
2020-04,BANCOS MÚLTIPLES,BANCAMERICA,No aplica,416,1064045245.93,15492557911.96001,,1036741582.75,177665937.2300001,22189413.24,55154384.10000001,449908643.66,35781274.98000003
2020-04,BANCOS MÚLTIPLES,BHD,Género femenino,342996,35592422586.22997,653268774151.8138,,34883885428.30995,1280504878.75,121970365.5899999,1248124583.5,11303934539.29001,1157358764.729999
2020-04,BANCOS MÚLTIPLES,POPULAR,No aplica,33627,205659798683.6897,1624193515174.289,,204407592016.9893,1075589035.72,250855917.0100001,13807453880.22,98852074611.18,3592758321.62
2020-04,BANCOS MÚLTIPLES,CARIBE,Género femenino,44843,4188060925.600001,97994827963.52022,,4066223108.140001,195061658.2099999,14474268.38000001,201364987.32,691376818.77,181588422.8999997
2020-04,BANCOS MÚLTIPLES,BANRESERVAS,Género masculino,648417,86329043711.0103,1249145972925.581,,84506642482.40027,2781297261.08001,248366865.25,4074542600.160001,28488017515.2,3044940135.660005
2020-04,BANCOS MÚLTIPLES,BHD,Género masculino,374591,64418946152.35971,1126114990661.541,,63067076867.19014,3066871652.100004,247746761.9600003,2300310921.630001,17089858511.49001,2648416886.689991
2020-04,BANCOS MÚLTIPLES,LAFISE,Género masculino,466,432825029.7699998,5140808137.331498,,428825065.4400002,6385934.400000001,930504.67,3883030.0,127236844.04,6147471.989999998
2020-04,BANCOS MÚLTIPLES,BELLBANK,Género femenino,1411,124709419.98,1987703983.138,,122426097.66,5176963.329999998,671909.72,474997.2,25038606.63,3983749.209999999
2020-04,BANCOS MÚLTIPLES,VIMENCA,No aplica,305,2363213488.330001,24490297058.12801,,2342511618.62,92947080.85,3184357.55,340237454.42,1790917800.85,36174175.19000001
2020-04,BANCOS MÚLTIPLES,CITIBANK,Género femenino,13,1686570.0,5690209.0,,1685038.0,0.0,0.0,0.0,0.0,16865.7
2020-04,BANCOS MÚLTIPLES,SANTA CRUZ,Género masculino,87977,10713709738.2,200217884829.0087,,10595633330.91,400223030.54,10813445.26,1197734493.579999,2991342829.169999,336394858.6400002
2020-04,BANCOS MÚLTIPLES,POPULAR,Género femenino,339881,45662968747.49988,848966091387.1211,,44658289175.23006,1172576692.580003,54180395.03000005,1882810367.060003,11713422186.07001,988076775.2399945
2020-04,BANCOS MÚLTIPLES,CARIBE,Género masculino,67937,7868168285.710004,186291161389.068,,7627363519.859989,491833777.7499991,47207243.30999997,448113333.1099998,1575145310.87,445337160.9
2020-04,BANCOS MÚLTIPLES,ADEMI,Género femenino,78577,4518009622.029992,120765084229.6785,,4320339305.850006,167133829.9900002,26316883.23000003,136345202.5499999,177157624.3899999,130058451.5699999
2020-04,BANCOS MÚLTIPLES,BANCAMERICA,Género masculino,6658,857998057.2100002,21780903904.4386,,823831660.9299996,237732409.53,3350770.799999999,55453895.23,208121509.94,119005976.1099999
2020-04,BANCOS MÚLTIPLES,BANCAMERICA,Género femenino,4678,302971875.2600001,8237553360.233303,,291100802.52,76275437.14999996,1721413.78,11084319.63,67626946.36,32556096.99000001
2020-04,BANCOS MÚLTIPLES,SCOTIABANK,Género femenino,83395,15255422066.05999,283762274486.2202,,14921099810.42999,248828438.83,12401703.99,315588112.21,6417973957.899998,278094940.5199997
2020-04,BANCOS MÚLTIPLES,CITIBANK,No aplica,298,4163158378.78,37907147682.255,,4139845287.72,3612792.81,3612792.81,911936102.0,1789000312.55,340966615.58
2020-04,BANCOS MÚLTIPLES,VIMENCA,Género masculino,14144,1871172078.379999,33576991483.03319,,1826283288.809997,126844748.09,2938439.74,81203722.06999998,823423121.4499997,85272079.55999996
2020-04,BANCOS MÚLTIPLES,LAFISE,No aplica,390,2457476101.049999,21226977855.6963,,2443246649.69,9391232.41,164716.37,267682469.18,1029389930.99,33839886.36999999
2020-04,BANCOS MÚLTIPLES,BANESCO,No aplica,1357,8739427001.05,79262408570.69972,,8670648980.080006,129206164.8400001,24148008.29,627771212.8600001,5522371126.810001,163550397.0100001
2020-04,BANCOS MÚLTIPLES,ADEMI,Género masculino,84685,6736853215.230036,168565886432.941,,6423251493.540011,357828648.0599996,58601762.82999999,209860542.9899996,527979271.1,229598616.6999993
2020-04,BANCOS MÚLTIPLES,ACTIVO,Género masculino,3884,550191691.41,12930439316.41562,,530052535.0099995,79782003.24000002,13195720.22,15502325.04,137124404.1399999,39055225.88999997
2020-04,BANCOS MÚLTIPLES,CITIBANK,Género masculino,6,916591.0,1390135.0,,916545.0,0.0,0.0,0.0,0.0,9165.91
2020-04,BANCOS MÚLTIPLES,LAFISE,Género femenino,238,168470290.17,2047877844.275,,165958859.69,2369823.68,76848.23,2493573.78,58577679.37,2579934.16
2020-04,BANCOS MÚLTIPLES,PROMERICA,Género femenino,31273,1428916178.66,43822179169.41531,,1407723505.33,72631021.58,2138381.32,130292149.28,106894474.96,69942963.0
2020-04,BANCOS MÚLTIPLES,PROGRESO,No aplica,2831,18558652494.96998,173229326664.0772,,18438686655.13001,1313447414.8,689637471.5600001,715452367.5299997,11549157628.73999,465620848.5900005
2020-04,BANCOS MÚLTIPLES,BHD,No aplica,23713,93289918018.02013,840778515415.1456,,92380173138.52,1663734460.05,309397765.0899999,3439121475.860002,37258251081.51002,2076693471.19
2020-04,BANCOS MÚLTIPLES,BDI,Género femenino,6291,1071234182.54,18153655418.97001,,1051888782.299999,50465301.63999999,5698963.680000001,55748301.44,483238626.13,16467552.67000001
2020-04,BANCOS MÚLTIPLES,PROGRESO,Género femenino,63058,5894801317.039994,145674584948.5117,,5769770859.699999,253577470.86,26400287.87,399459104.8400004,1440866802.71,172083150.7699999
2020-04,BANCOS MÚLTIPLES,BDI,Género masculino,7348,2652056441.23,39652615580.85755,,2602793798.070002,94142339.73999996,15820663.52,100750245.48,1141889661.66,59081245.90999997
2020-04,BANCOS MÚLTIPLES,ACTIVO,Género femenino,2982,343037005.73,7491217075.801395,,333976607.3000005,26843146.31999999,4462602.26,4728796.3,117421722.46,14220759.82000001
2020-04,BANCOS MÚLTIPLES,VIMENCA,Género femenino,10467,1259800708.949998,21624094669.7453,,1231868359.02,52640772.36999999,1859055.46,13625143.85,499996266.49,41568983.01999997
2020-05,BANCOS MÚLTIPLES,VIMENCA,No aplica,296,2360748689.63,24588279893.70551,,2335608895.62,44584387.37,2347141.32,126868410.87,1707710413.52,33516272.23000002
2020-05,BANCOS MÚLTIPLES,BELLBANK,Género masculino,2474,237028963.93,3589671069.3275,,233220903.67,4306383.99,783188.2600000002,16244714.48,43807139.10999998,5753192.809999997
2020-05,BANCOS MÚLTIPLES,BANCAMERICA,Género femenino,4576,289005193.65,8012671353.831501,,277049432.6799998,71168936.25000001,1425122.85,21647961.96,68029574.35,41910615.54000004
2020-05,BANCOS MÚLTIPLES,POPULAR,Género masculino,467198,90358620515.59991,1677789281538.276,,87645066621.9504,2981142524.870005,98950260.96000004,4769280624.030007,20422044259.25997,2366912338.579998
2020-05,BANCOS MÚLTIPLES,BANRESERVAS,Género femenino,572887,63869777284.71023,930193790090.2893,,62227165581.19988,971288886.4700011,9834863.360000005,2738621549.369998,26031413725.14,1474239702.249998
2020-05,BANCOS MÚLTIPLES,LAFISE,Género masculino,481,474538904.5500001,5679712881.336001,,469862573.4400002,2668370.92,33865.35,74080281.26,147427616.95,6375271.759999995
2020-05,BANCOS MÚLTIPLES,BELLBANK,Género femenino,1386,122411265.33,1948381870.1165,,119595645.98,5198201.93,594235.09,1486149.78,24874796.37,3902542.25
2020-05,BANCOS MÚLTIPLES,BELLBANK,No aplica,51,195581446.82,2754575447.905,,191489037.22,7663807.750000001,4143819.06,19235006.36,136127415.47,6063072.54
2020-05,BANCOS MÚLTIPLES,BLH,Género femenino,6010,975656809.7600006,17212263910.34729,,960531167.2,69777510.07,14767530.72,36647517.38999997,356232727.9299999,35390110.75000001
2020-05,BANCOS MÚLTIPLES,BHD,Género masculino,368580,64626959793.69988,1161293624865.71,,62834819860.06009,3791263013.509995,155670566.3900001,2856929654.099995,16621353003.68001,2672315857.960011
2020-05,BANCOS MÚLTIPLES,SANTA CRUZ,Género femenino,58718,4839482308.650002,104323969099.6323,,4778089197.519997,160981787.6700001,3579800.32,577697974.8100001,1416113268.739999,126402103.9599998
2020-05,BANCOS MÚLTIPLES,BLH,No aplica,740,5204161117.290002,53125740863.04748,,5154022923.639998,69517056.39999999,12477047.86,97891228.48999998,4142547248.86,100882167.6700001
